"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDX13","OUT049",4019.41276269915
"FDP58","OUT035",3607.42708541447
"NCK31","OUT019",0
"FDA35","OUT018",1721.98838736319
"FDV37","OUT018",2916.54134581471
"NCO07","OUT027",4821.70069632421
"FDA20","OUT045",2910.07533206026
"FDZ59","OUT035",2849.60629873634
"NCY17","OUT017",796.6789075086
"FDQ28","OUT035",2650.76264500308
"FDV35","OUT017",2568.48573142643
"FDQ36","OUT013",677.650420393598
"FDD34","OUT018",2343.21054032881
"FDK51","OUT045",4126.50610518617
"FDV31","OUT035",2948.59973336817
"FDR04","OUT035",1696.66487959414
"FDR14","OUT049",991.951396607823
"DRC36","OUT010",899.582698101815
"FDE39","OUT019",35.5250064657451
"FDP57","OUT049",1763.90224231433
"FDE57","OUT046",2305.79824612796
"NCN18","OUT046",1735.04708344405
"NCQ05","OUT018",2134.18425380989
"FDW47","OUT035",2069.44038323462
"FDV46","OUT035",2380.80017842984
"NCP29","OUT045",905.928753345164
"FDE09","OUT018",1515.78470477235
"NCU06","OUT027",5047.61725075549
"FDT19","OUT010",859.608621213064
"DRF15","OUT017",2548.89444195752
"DRI51","OUT013",2750.19357553028
"NCX54","OUT013",1684.66716034165
"DRE01","OUT013",3790.27620408028
"NCB07","OUT045",2998.45931227385
"FDU50","OUT035",1991.06788005366
"FDG40","OUT035",772.01063193779
"FDW10","OUT018",2502.07571791672
"FDX51","OUT013",3183.51530618545
"NCP17","OUT045",918.95134142203
"FDP21","OUT035",3172.08494984898
"FDL04","OUT045",1589.42033642986
"FDV23","OUT013",1986.61609443421
"FDF24","OUT046",1384.85748190668
"FDH56","OUT027",3321.15893917725
"FDB51","OUT049",1107.06612187236
"FDI58","OUT027",3017.00016724827
"FDR20","OUT013",864.408946891878
"FDC51","OUT018",1750.77407053395
"FDB16","OUT027",2875.14069959243
"FDE40","OUT049",1117.58342663086
"NCM17","OUT035",867.127858653147
"FDU56","OUT035",3126.79446592192
"FDS32","OUT019",442.036884129439
"FDX02","OUT049",3657.5621931851
"FDT39","OUT027",3959.80491541558
"FDE35","OUT017",1072.20162318594
"NCI42","OUT019",1422.6246098156
"DRL23","OUT046",1681.34391759597
"FDA10","OUT046",1892.89311307605
"FDA11","OUT013",1576.05548370503
"NCM06","OUT046",2449.91847746454
"NCT05","OUT035",4193.85063293801
"NCQ02","OUT010",1055.1799671731
"NCY06","OUT049",2124.81338055036
"FDY56","OUT035",3749.38167754455
"FDL02","OUT035",1831.24785892784
"NCI06","OUT035",2974.1225352054
"FDQ14","OUT045",2361.98661974264
"FDQ12","OUT017",3721.45891748267
"FDP36","OUT046",850.701347107562
"FDK21","OUT027",5409.02708922398
"FDO40","OUT045",2318.39087573198
"NCK54","OUT019",0
"FDY09","OUT018",2554.02736460995
"NCW30","OUT049",4161.00429999672
"NCC55","OUT027",2102.09279297715
"FDE58","OUT018",1579.97109934451
"FDR39","OUT013",2959.01781524783
"FDU28","OUT049",3092.4186214128
"FDH08","OUT017",3723.73570904325
"FDG35","OUT045",2768.97190712823
"FDG22","OUT049",760.108396120147
"FDC34","OUT035",2664.54282233182
"FDP15","OUT018",3748.36198334672
"FDK34","OUT010",1870.5673686828
"FDU45","OUT035",2032.73472572341
"FDQ04","OUT027",2130.4366173581
"FDX22","OUT018",3082.23694676383
"FDB45","OUT017",1772.83360542473
"NCH43","OUT027",4854.48322180497
"DRE60","OUT046",3496.24678073243
"FDD17","OUT027",5176.32242620303
"NCM54","OUT017",2091.10258904733
"NCH55","OUT013",2029.91911858691
"NCT06","OUT017",2727.98063653166
"FDA48","OUT027",4938.98867484648
"FDY58","OUT027",5063.62675240035
"FDO25","OUT045",3236.51273888127
"FDN50","OUT045",1512.91909413938
"FDH35","OUT035",2775.01010293486
"FDK09","OUT045",3512.9701403413
"FDO16","OUT013",1372.6130801136
"FDW11","OUT045",979.908991707981
"FDU47","OUT027",3799.87525216515
"NCQ42","OUT010",87.1401387934145
"FDK55","OUT027",2914.29907712555
"FDN08","OUT049",1987.22837966404
"FDT57","OUT045",3694.74199048603
"FDJ12","OUT018",3057.816743664
"DRL59","OUT017",954.434931547803
"NCN53","OUT046",602.892278344872
"FDO51","OUT010",0
"FDK56","OUT017",3093.57123763234
"FDY12","OUT035",1030.63115441488
"FDU15","OUT035",861.323318162209
"FDQ19","OUT046",3889.09345931839
"DRF15","OUT045",2405.98956785336
"DRE25","OUT019",0
"FDK57","OUT018",1610.97310282172
"FDD33","OUT010",1732.80771301428
"FDR34","OUT027",5111.543076447
"FDU04","OUT045",1868.83013235435
"FDE35","OUT019",0
"NCD31","OUT035",2748.40819426631
"FDJ56","OUT035",1732.08978090912
"NCU53","OUT046",2590.03386125431
"FDD39","OUT035",3555.92858634855
"NCU17","OUT019",0
"FDJ20","OUT046",1977.9641739383
"NCW41","OUT018",2229.37830143587
"FDL52","OUT035",857.340024376731
"FDS39","OUT035",2442.37870832307
"DRJ47","OUT045",2687.83694968814
"FDP13","OUT010",0
"DRK39","OUT010",0
"FDF28","OUT010",130.884341564783
"FDB09","OUT045",1932.8572104273
"FDM51","OUT046",1680.08291816322
"DRM49","OUT018",474.758217082895
"DRF23","OUT013",2761.58782436945
"DRH01","OUT035",2867.31483578246
"FDH12","OUT027",3158.61409382967
"FDA28","OUT019",120.678814284171
"FDW37","OUT018",1157.21674617925
"FDF02","OUT046",1648.52217216089
"DRL37","OUT046",722.476635693792
"NCF43","OUT046",2264.34766076372
"FDH08","OUT010",1713.01849837972
"FDR34","OUT019",1780.86872434456
"NCK19","OUT049",3161.32170484973
"NCD55","OUT018",447.1175676321
"FDT27","OUT049",3843.01585640597
"FDQ57","OUT045",2298.58336467707
"FDA47","OUT035",2772.87809431043
"DRG15","OUT027",2444.21668362927
"FDE05","OUT018",2126.3976484452
"FDN46","OUT046",1621.75183441549
"FDX27","OUT027",2969.19711699004
"FDT51","OUT045",1771.88946084861
"FDU33","OUT013",806.653377218794
"FDJ16","OUT027",2401.16536328874
"FDD20","OUT019",79.3565697897735
"FDT36","OUT049",696.158303988061
"DRF15","OUT027",3897.3810109029
"FDN52","OUT010",0
"FDC22","OUT027",4491.8365408606
"FDX15","OUT045",2487.85636417001
"FDT13","OUT013",3023.45885442173
"FDU04","OUT017",2039.02118278455
"FDU31","OUT019",1597.66155558131
"FDW59","OUT027",2884.71351892795
"NCO29","OUT046",2633.80579519168
"FDL15","OUT035",2607.59019071141
"FDI41","OUT049",2473.97634239073
"FDQ48","OUT049",1750.84121458096
"DRI39","OUT013",928.442953497494
"FDI08","OUT013",4031.48827829719
"FDC21","OUT049",1917.04636318421
"FDF58","OUT035",1168.09048495662
"FDS08","OUT010",911.043459487444
"FDE47","OUT045",1890.69703379183
"NCP18","OUT019",548.117867979946
"NCR41","OUT013",1581.60924702005
"FDA27","OUT013",4087.04801766001
"FDA43","OUT035",3244.74189805019
"FDA49","OUT045",1326.18514317864
"NCE55","OUT018",2560.95908328097
"DRM49","OUT027",2211.64239753016
"FDF22","OUT027",4824.34458060499
"FDQ15","OUT018",1057.20318695712
"NCS54","OUT017",2893.05041135569
"NCY05","OUT013",660.308690805529
"FDR45","OUT046",3790.16636986987
"FDK57","OUT049",2014.75392972222
"FDF41","OUT010",1963.34110151835
"FDV21","OUT046",2011.7974085216
"FDD51","OUT046",770.147432184126
"FDF33","OUT046",1774.85002353593
"FDA38","OUT046",3759.26265596515
"FDR56","OUT045",3086.05688474604
"NCN41","OUT017",2009.25090228852
"FDC60","OUT027",2882.08116450318
"FDB47","OUT045",3217.12794327585
"DRH01","OUT013",2795.73185720304
"FDW08","OUT046",1673.45345553391
"FDF38","OUT027",2193.09506719388
"FDY32","OUT017",2697.90649049042
"FDG34","OUT049",1896.93635362064
"FDG47","OUT019",2207.13982863558
"NCF18","OUT035",3124.43789004875
"FDL39","OUT019",1039.46436351142
"NCH55","OUT035",2121.62535935257
"DRJ35","OUT049",1087.67953511489
"FDS44","OUT035",3944.33931673658
"DRE01","OUT018",3476.33413170614
"FDY39","OUT013",2995.03320344428
"FDY32","OUT018",2302.41643322621
"FDR33","OUT027",3224.27551104168
"NCP50","OUT049",1409.37726148543
"FDZ47","OUT018",1327.26191224732
"FDU57","OUT049",2570.45937495606
"FDY44","OUT013",3189.58678133557
"DRH59","OUT018",939.404052245041
"FDB03","OUT027",5260.87967823034
"FDY46","OUT045",2898.58340205698
"FDM39","OUT045",2758.76509419525
"FDY36","OUT035",1408.1683230677
"NCM55","OUT035",3052.03871206269
"FDJ50","OUT010",0
"DRL60","OUT013",2447.97613386437
"NCJ54","OUT049",3742.0614758288
"FDX59","OUT017",743.673713224485
"FDI07","OUT013",3269.80839686801
"DRF51","OUT010",0
"FDM14","OUT017",1874.58655574869
"FDP21","OUT045",2962.14810846342
"FDE40","OUT035",1200.90826549318
"FDE05","OUT035",2566.2148790866
"FDM13","OUT027",3545.5711657814
"FDC34","OUT027",3970.36124207077
"NCI55","OUT018",1655.45446024614
"NCE43","OUT018",2391.8136089723
"FDW58","OUT018",1432.64606081816
"FDG60","OUT045",3620.83560925646
"FDV31","OUT017",2917.75972539594
"FDR47","OUT013",3117.39019762517
"FDM60","OUT019",0
"NCF06","OUT018",3764.18036767475
"NCN26","OUT027",3313.69248883064
"FDQ59","OUT049",1556.34542751812
"FDF09","OUT046",675.696085497438
"NCS06","OUT017",4260.54444237914
"FDT44","OUT046",1872.5959121248
"FDI19","OUT017",3973.22957569427
"FDT22","OUT017",1061.00143444314
"NCF54","OUT027",4155.1927781264
"DRG25","OUT045",2889.07081324492
"FDB59","OUT017",3241.39494407279
"FDQ37","OUT017",3184.33029408448
"FDP56","OUT035",970.900687547443
"FDW44","OUT035",2954.16870438644
"FDJ26","OUT010",1513.99594455778
"FDU43","OUT018",3517.06016690595
"FDW33","OUT045",1599.81954225552
"NCX53","OUT027",3739.59495708392
"FDN56","OUT010",443.471591043424
"DRF15","OUT049",2543.98113724012
"FDO33","OUT017",1915.49925338799
"FDZ39","OUT010",0
"NCJ19","OUT017",952.021463388564
"FDU01","OUT035",3131.42714884837
"FDT12","OUT035",3709.82941387585
"NCM18","OUT018",699.575197320007
"FDP19","OUT017",2125.19483163512
"NCR42","OUT049",693.76353680182
"FDN10","OUT046",1891.04444771383
"FDG44","OUT017",991.442423228709
"FDQ10","OUT046",2750.73233888526
"DRH13","OUT049",1780.04985117565
"FDT52","OUT013",3938.6080473925
"FDM56","OUT045",1707.86967806927
"NCO43","OUT010",0
"NCV29","OUT035",2973.7948170261
"NCF06","OUT013",4096.40043643556
"FDO50","OUT035",1618.03767389067
"FDT59","OUT013",3691.94020718052
"FDX40","OUT027",2094.77863202167
"FDE50","OUT017",3112.16242994924
"FDX51","OUT017",3299.06976199149
"NCD30","OUT018",1284.97477207145
"FDK15","OUT013",1653.71037789629
"FDL12","OUT045",939.696178516464
"FDK46","OUT017",4188.50874724508
"DRH49","OUT010",0
"FDQ57","OUT046",2365.27592316446
"FDY59","OUT017",1622.95769329143
"FDO09","OUT018",3865.36985175374
"NCG30","OUT035",2090.27819510202
"FDM09","OUT017",2834.13596274979
"NCN17","OUT027",3058.04355642384
"NCS42","OUT013",1465.35836248685
"FDD02","OUT019",0
"FDE34","OUT013",2917.00893085034
"FDU38","OUT045",3004.07632333129
"FDB33","OUT046",2551.87812259482
"NCJ29","OUT017",1509.02679274729
"FDZ27","OUT035",981.947004243878
"FDI40","OUT013",1660.58770057397
"FDG22","OUT013",728.787831886761
"FDT51","OUT017",1948.00879368593
"FDF20","OUT018",2904.30411687624
"FDV50","OUT035",2079.98070965803
"FDT02","OUT049",773.90860895038
"DRC49","OUT017",2414.63364625669
"FDF26","OUT049",2573.3625075345
"FDV52","OUT035",2071.99602568767
"FDX59","OUT049",755.461080363902
"FDV25","OUT035",3635.18497199014
"FDW23","OUT027",2110.70965843731
"FDE53","OUT018",1462.62887641884
"FDA19","OUT017",2168.36011890346
"FDH22","OUT046",1953.2098014832
"NCO41","OUT013",1603.11816893046
"FDX12","OUT017",3955.11888541742
"FDF17","OUT013",3130.04668685464
"FDS11","OUT045",3489.78842813416
"FDR51","OUT035",2580.29573877392
"FDT49","OUT010",0
"FDC56","OUT013",1928.93555831666
"FDR13","OUT027",3356.62091657652
"FDQ60","OUT035",2063.5862841975
"FDN38","OUT049",4030.43156712605
"NCL29","OUT013",2525.2923685776
"FDO13","OUT027",4085.19168296401
"FDE26","OUT018",2037.52158562252
"FDA31","OUT010",818.119171450834
"FDX14","OUT035",1407.64120240558
"FDA34","OUT045",2727.53205568373
"FDF26","OUT013",2523.54340215972
"FDE38","OUT045",2585.37942376978
"DRI11","OUT046",1797.21550027168
"FDQ60","OUT027",3341.10849657891
"FDL21","OUT027",2188.52514816731
"DRC12","OUT027",4485.87427452296
"FDC47","OUT046",3581.33347243975
"FDE57","OUT045",2219.57216794053
"FDT14","OUT045",1880.50737271596
"NCZ53","OUT046",3005.09399692645
"FDE28","OUT018",3376.9394122803
"FDR19","OUT035",2500.36641711164
"NCF54","OUT019",848.820651497829
"FDZ08","OUT046",1377.73775018892
"NCJ05","OUT018",2175.88961225248
"FDF59","OUT046",2009.54105060808
"NCO05","OUT035",1733.91508083301
"FDW24","OUT018",552.483072439173
"NCX42","OUT018",2360.53056094599
"NCA53","OUT035",952.959622589995
"FDI45","OUT019",951.766337951579
"FDG46","OUT046",1846.43083841511
"FDM20","OUT010",1944.53060282756
"FDW11","OUT010",0
"FDX08","OUT035",3033.2945499953
"NCK17","OUT035",841.407053337265
"FDK32","OUT018",2220.30084346105
"NCA42","OUT035",2677.26834762154
"DRI01","OUT035",2857.28792877744
"NCL55","OUT049",4096.91699486028
"DRE25","OUT018",1228.37486544248
"FDD14","OUT017",2975.31676834146
"FDB10","OUT046",3713.55559409905
"DRN11","OUT035",2428.34356714345
"FDP38","OUT018",584.762033405086
"NCA30","OUT017",3050.37774712577
"FDT15","OUT017",3109.49739462661
"NCP55","OUT018",646.910450641403
"FDF12","OUT035",2525.22137802067
"FDM21","OUT018",3742.93172751274
"FDX56","OUT035",3454.9107561655
"FDF10","OUT017",2457.34271663351
"FDT32","OUT045",2991.44636721916
"FDM51","OUT018",1423.78497793648
"NCR50","OUT018",2183.98367653603
"FDI19","OUT049",3939.1444841045
"FDX21","OUT017",1808.20237164057
"FDR31","OUT035",2531.26379561667
"FDY02","OUT013",4186.76265929852
"NCA29","OUT045",2658.37136384362
"NCX17","OUT046",3601.00074149683
"FDM12","OUT045",2993.31152204818
"FDI53","OUT027",4037.62238093385
"NCU30","OUT049",2689.28064469047
"FDC56","OUT027",3360.74479227959
"FDK27","OUT018",1711.64035619743
"NCK18","OUT017",2762.14033420189
"FDB52","OUT019",2179.52656475756
"DRG25","OUT027",4444.20212414957
"FDZ13","OUT049",968.523720001612
"FDB57","OUT019",1695.58732443247
"FDR40","OUT046",1413.52330015999
"NCO14","OUT019",0
"NCN19","OUT045",2959.22672425223
"FDQ28","OUT019",631.753485102898
"FDO13","OUT018",2371.34082776334
"FDK48","OUT013",1321.88159610303
"FDU07","OUT018",2195.81673011185
"FDW20","OUT046",1971.5611503501
"FDV12","OUT010",0
"FDH24","OUT013",2564.67363569324
"FDV59","OUT049",3537.05502228314
"FDK57","OUT045",1833.14474183532
"FDL16","OUT027",2192.28939331193
"NCQ17","OUT046",2458.92238169793
"FDJ15","OUT018",2743.75425872799
"FDX24","OUT049",1629.35465883252
"FDT47","OUT046",1603.0730081298
"FDT10","OUT049",1112.90259452402
"FDZ37","OUT018",1205.0819198096
"FDW43","OUT027",5129.63801424962
"DRN36","OUT017",1632.26922176809
"FDJ14","OUT045",1305.33460186833
"FDA32","OUT013",3497.45588023245
"FDJ38","OUT019",1167.8791336713
"FDQ57","OUT017",2476.7531729397
"NCQ41","OUT019",1186.67416770837
"FDG56","OUT049",1124.36465449597
"DRC13","OUT027",3443.70050479715
"FDV55","OUT035",2487.00597475068
"FDQ49","OUT045",2518.00268306907
"FDE29","OUT010",0
"FDR03","OUT013",3367.83103519537
"FDD45","OUT049",1636.44971174235
"FDN38","OUT010",2023.4790273478
"FDT56","OUT046",980.226106279221
"FDT48","OUT045",3073.26923108214
"FDU03","OUT049",3015.42519092234
"FDC56","OUT010",0
"NCO43","OUT027",3003.66011227857
"FDQ27","OUT017",1769.60311808957
"FDR03","OUT046",3337.29584484707
"DRH23","OUT010",0
"FDG22","OUT045",634.032090622659
"NCJ42","OUT013",1672.95724064622
"FDR24","OUT046",1503.77859544793
"FDW60","OUT035",2979.79050145858
"FDJ08","OUT013",3055.41683085701
"DRL59","OUT018",575.525836884592
"FDG60","OUT010",1740.47998229206
"FDW27","OUT017",2660.19120699519
"FDX14","OUT018",1013.32352904836
"FDC20","OUT013",979.724792492419
"NCS29","OUT018",3846.72731314388
"FDJ56","OUT046",1593.17504833847
"FDB20","OUT019",0
"FDL28","OUT027",5103.1323787888
"FDW01","OUT018",2166.42166521411
"FDL03","OUT046",3193.43081847754
"FDX22","OUT049",3445.53629165204
"FDJ21","OUT035",2520.31366059894
"FDR31","OUT045",2352.84735979436
"FDG21","OUT035",2605.91517945079
"FDS22","OUT027",2223.83414378877
"FDK08","OUT035",1782.1538007865
"FDE17","OUT018",2192.87515791085
"NCN30","OUT017",1639.54310195514
"FDT50","OUT046",1597.60564727636
"NCX42","OUT049",2695.17122027583
"FDJ12","OUT035",3482.65278575719
"NCA18","OUT027",3299.39048797951
"FDP23","OUT019",1548.53036068311
"FDX12","OUT013",3892.64686169326
"FDN40","OUT018",2149.85552006066
"FDV48","OUT035",1476.23198247579
"NCY54","OUT013",2714.65706576394
"FDL16","OUT010",0
"FDR45","OUT018",3520.86045309666
"FDJ52","OUT046",2584.15595156276
"DRG01","OUT017",1366.22878582408
"FDP52","OUT013",3710.42882576933
"FDU58","OUT017",3105.01370033975
"FDL02","OUT045",1633.06145811401
"FDG28","OUT013",3922.82741128669
"FDA19","OUT035",2190.32294510438
"FDW46","OUT027",2553.45135900501
"NCD43","OUT049",1744.89363483596
"DRG39","OUT013",892.176734828492
"NCF55","OUT049",722.632859529046
"FDJ07","OUT046",1896.72911858808
"FDE08","OUT046",2426.03082637963
"FDP56","OUT019",0
"FDT45","OUT045",804.601589450641
"FDF17","OUT018",2795.00850293808
"FDX44","OUT046",1451.01511636409
"FDM28","OUT027",4322.19068244859
"FDI36","OUT049",3283.7934787868
"FDS07","OUT045",1773.02881277742
"FDD36","OUT045",1819.58811345561
"FDW11","OUT046",1002.8380369062
"FDN40","OUT049",2547.99307116637
"NCQ18","OUT049",1626.9479705102
"NCQ54","OUT017",2755.62189652935
"NCS42","OUT045",1389.83778932286
"DRH39","OUT010",0
"FDC09","OUT027",3180.64014954329
"FDT08","OUT010",531.195338962783
"FDC08","OUT035",3770.78619913965
"FDT20","OUT017",792.225527300096
"FDS35","OUT035",1177.1086504725
"FDX58","OUT018",2635.0213241836
"FDW58","OUT046",1694.30384698575
"DRD27","OUT046",1603.68553160107
"FDH32","OUT019",0
"FDS26","OUT035",4272.16323260888
"FDQ31","OUT046",1454.41057171514
"FDP11","OUT018",3209.05035505586
"FDD58","OUT017",1697.11282725829
"FDM33","OUT045",3374.56036389616
"FDZ16","OUT049",3213.17459334534
"NCS29","OUT010",2216.53618201645
"NCM18","OUT019",0
"FDP11","OUT049",3580.02267475732
"NCC42","OUT017",2371.52089398099
"DRM23","OUT046",2714.57076150692
"NCN55","OUT027",5203.51908094816
"FDK46","OUT013",4095.69674664819
"FDR01","OUT046",3168.21760124924
"NCA05","OUT045",2321.41274171483
"NCP43","OUT017",2921.88368577945
"FDR12","OUT010",863.892931757808
"FDQ01","OUT013",4066.89943963456
"FDM13","OUT046",2071.19069221699
"FDQ19","OUT017",3994.11035176556
"FDK56","OUT019",1038.26217306245
"NCX06","OUT010",987.075786762353
"FDO56","OUT027",3402.84090360672
"FDU45","OUT045",1773.60511408795
"FDI16","OUT019",0
"FDL32","OUT046",1837.2310110901
"FDA07","OUT046",2015.76983322321
"FDA14","OUT045",2315.36379308312
"FDV46","OUT027",3718.02337569434
"NCO07","OUT035",3503.8633618314
"NCP41","OUT046",1683.61186906347
"FDY60","OUT018",2072.26091148595
"FDN38","OUT017",4072.14941894791
"FDO15","OUT046",1310.12146678301
"FDT60","OUT013",1970.34077870634
"FDA55","OUT035",3744.30465379827
"FDE02","OUT010",0
"DRJ39","OUT049",3582.16649370679
"FDV34","OUT035",1442.66766966471
"FDS20","OUT027",4399.99972381057
"FDF02","OUT027",3085.72533272868
"FDW40","OUT017",2447.51891448469
"NCB43","OUT046",2924.0972214464
"FDR58","OUT017",1569.37826678751
"DRJ59","OUT035",843.048072788127
"NCD30","OUT017",1669.79669985048
"FDE14","OUT017",1734.45131861975
"FDC28","OUT018",1448.97313559395
"FDU16","OUT018",1129.94829406723
"NCD19","OUT035",1056.80200786012
"FDU21","OUT046",680.450011103707
"FDV59","OUT027",4910.3988330369
"FDU03","OUT045",2900.1750306776
"FDC33","OUT010",1319.71872295477
"NCR42","OUT035",764.718014056369
"DRH59","OUT035",1379.7930135626
"NCM31","OUT035",2421.22160569173
"FDS50","OUT035",3672.19572809953
"FDP39","OUT046",882.783319245771
"FDQ55","OUT013",1962.73141249119
"FDV36","OUT019",79.7148035166579
"FDI05","OUT027",2740.57619366427
"FDS45","OUT027",3185.65259098884
"FDA39","OUT045",635.270499785592
"FDC37","OUT010",0
"FDJ60","OUT027",4141.74582883748
"DRQ35","OUT046",1934.69858860657
"NCJ06","OUT046",1874.54040044664
"NCY42","OUT018",2033.27977961493
"DRM37","OUT049",3218.41899885636
"FDR14","OUT045",776.661271153849
"FDE51","OUT049",882.162687815725
"FDT33","OUT017",2809.11283271712
"FDR08","OUT013",1838.50273983027
"FDE36","OUT010",711.194849420594
"FDL22","OUT019",0
"FDR44","OUT013",2132.10159298225
"FDI56","OUT019",0
"FDE47","OUT010",95.0105545875754
"FDV27","OUT010",0
"FDV10","OUT049",853.92319455296
"FDC40","OUT045",1276.31543626378
"NCX41","OUT013",3350.65853288023
"NCQ38","OUT027",3120.82276801367
"FDV12","OUT027",3103.74987681399
"FDE52","OUT017",1608.28494764364
"FDG20","OUT027",4307.99996933071
"FDV16","OUT027",2106.70140756808
"FDI32","OUT017",1897.53028053317
"FDJ32","OUT049",1134.60167104471
"FDN39","OUT018",2480.73430479858
"FDY34","OUT017",2836.81131275569
"FDC14","OUT035",904.708422880877
"FDA55","OUT017",3709.05909568798
"FDZ50","OUT010",1029.64168358717
"DRG13","OUT049",2727.16819166658
"FDP01","OUT013",2529.82431147671
"NCG54","OUT017",2836.84051065398
"FDM13","OUT045",2014.92691388418
"NCO18","OUT027",4293.64592657823
"NCW41","OUT013",2527.85129663479
"FDM52","OUT027",3848.45171673634
"NCF55","OUT035",762.711751466652
"FDT09","OUT046",2131.17072773909
"NCM19","OUT035",1895.47174745153
"FDW12","OUT018",2150.10884317641
"FDP15","OUT019",2137.48739476431
"FDK36","OUT045",755.535885986485
"FDZ25","OUT035",2940.40396714411
"NCW06","OUT049",3149.88450120377
"FDW60","OUT046",2871.42040368011
"DRC49","OUT013",2350.89102678251
"NCT17","OUT035",3146.72970227126
"NCN06","OUT018",2316.96744566281
"FDC45","OUT013",2747.58428576824
"DRJ47","OUT019",818.736887605577
"NCF06","OUT045",3972.96803182453
"FDE21","OUT010",0
"DRG27","OUT013",723.215679683992
"FDW40","OUT049",2415.58929392496
"NCO53","OUT046",2885.32121850548
"FDE23","OUT049",884.15795583146
"FDQ16","OUT046",1728.09115723019
"FDS26","OUT045",4014.4172931989
"FDZ13","OUT010",0
"FDS14","OUT049",2614.90557778175
"FDC10","OUT045",1858.81121756085
"FDY16","OUT049",3095.9474960627
"FDJ20","OUT035",2160.22887887034
"FDV43","OUT035",880.115471774656
"FDZ32","OUT027",3205.65005214287
"FDR23","OUT046",2799.43297351806
"FDN24","OUT035",1000.90541012462
"FDE34","OUT027",4347.5490442038
"FDU31","OUT013",3550.60607454495
"FDW33","OUT018",1427.94919294188
"FDU26","OUT046",1924.15633865262
"FDE20","OUT027",4241.86950903907
"NCW05","OUT035",1774.43062263467
"FDB22","OUT018",2178.12724746086
"FDO56","OUT046",1912.25833284911
"FDA19","OUT027",3510.92489859923
"DRI39","OUT045",835.182221898023
"FDH52","OUT018",748.987580584503
"FDZ50","OUT035",3111.05526697505
"NCN42","OUT035",2497.41391878494
"FDB53","OUT013",2401.84396611596
"DRG11","OUT017",1806.31933658751
"DRK11","OUT027",3842.7007338536
"FDQ60","OUT017",2050.36006314769
"FDT36","OUT017",709.024636925595
"DRG25","OUT018",2674.21242348404
"DRJ23","OUT046",3009.14084033041
"FDG05","OUT035",2719.68896487058
"NCK06","OUT018",1609.66228691447
"FDU52","OUT017",2577.19077839309
"FDW07","OUT018",1178.55284652084
"NCM17","OUT045",668.860091085524
"FDA22","OUT045",2607.95462893666
"NCA41","OUT018",2794.05101379587
"FDF38","OUT035",920.977025103581
"FDH52","OUT046",1052.55486288382
"FDY58","OUT019",1685.75146712971
"FDZ16","OUT045",3044.8828067931
"NCM18","OUT017",1074.207764176
"FDA22","OUT018",2371.89529134673
"NCJ43","OUT035",2930.53192994205
"FDI34","OUT027",5125.63028561452
"FDG56","OUT046",1042.90519862254
"FDS34","OUT046",1860.32193533167
"DRC01","OUT035",1006.34873748994
"FDQ04","OUT035",819.501075134929
"FDK04","OUT035",1087.65435033231
"FDT51","OUT049",1931.17815069105
"FDV26","OUT017",3258.04062226321
"FDS04","OUT049",2396.58706646288
"FDW43","OUT018",3383.82269593205
"FDQ28","OUT010",600.260228397296
"NCK06","OUT017",1988.57802304095
"FDS23","OUT018",1731.10618722068
"FDZ36","OUT019",1101.02702533784
"FDE56","OUT018",744.8909585989
"FDW10","OUT027",4242.28351936434
"NCN14","OUT045",2841.32262940275
"NCQ18","OUT045",1469.0862939717
"FDW08","OUT017",1848.16473984597
"FDU43","OUT035",3923.49801261971
"FDR33","OUT010",0
"FDM24","OUT010",517.358708248126
"NCZ05","OUT046",1628.10032032881
"NCV41","OUT035",1932.67730008415
"FDV11","OUT018",2548.6803083544
"NCY05","OUT035",782.458648218275
"FDV44","OUT018",2782.77494892927
"FDW32","OUT049",1510.97624286269
"NCU18","OUT027",3739.85048483268
"NCC43","OUT035",4093.75503990915
"FDW19","OUT013",1868.80491044202
"FDN31","OUT035",3205.75467817161
"FDI48","OUT045",820.380780368814
"FDS24","OUT017",1583.25459916917
"FDF46","OUT049",1937.91097012756
"DRG23","OUT017",2519.38576815919
"FDG14","OUT018",2195.64329679832
"NCY30","OUT049",2930.62355453475
"FDO28","OUT018",1658.69953078642
"DRD24","OUT035",2441.05947090305
"FDI33","OUT049",1561.63035492262
"FDN32","OUT046",2979.35615451869
"FDR16","OUT045",3305.40208319753
"FDF26","OUT046",2500.46210894362
"NCN29","OUT018",533.46759088189
"FDE20","OUT045",2706.63137345713
"FDA46","OUT046",3042.31459687156
"FDU28","OUT045",2943.97040000865
"FDQ48","OUT045",1584.2939959939
"FDV36","OUT013",2066.79002452061
"FDR14","OUT018",580.410796011358
"FDP23","OUT017",3538.54952122561
"FDP56","OUT013",899.01647760292
"FDK48","OUT010",0
"FDR48","OUT046",2433.88161333103
"NCY29","OUT049",1005.94944885693
"FDM22","OUT018",648.609469907672
"DRJ01","OUT013",2581.59430793513
"FDZ43","OUT045",3844.07578611716
"FDV03","OUT035",2637.39484441169
"FDX11","OUT027",4371.7945688283
"NCA41","OUT027",4515.34625847515
"FDE38","OUT017",2764.57940318196
"FDI27","OUT018",558.317662445205
"FDN32","OUT013",2974.91297413049
"NCN43","OUT017",2026.38570182246
"FDB47","OUT027",4728.18788536801
"FDV03","OUT017",2609.62724219712
"NCN30","OUT045",1503.25515436632
